high,low,open,close,volume
130.65,128.78,128.87,130.64,1446167.84
130.98,130.35,130.64,130.85,980578.65
130.89,129.94,130.85,130.2,611279.53
130.74,130.15,130.2,130.2,436380.94
130.47,130.11,130.2,130.3,546887.93
130.75,130.26,130.3,130.44,474846.74
130.71,130.14,130.44,130.24,536082.69
130.41,129.87,130.24,130.36,955260.69
130.62,130.13,130.36,130.17,580140.78
130.82,130.07,130.17,130.7,577169.99
131.87,130.6,130.7,130.74,1353490.96
131.61,130.7,130.74,131.61,536273.38
131.9,131.28,131.61,131.68,910358.23
132.37,131.24,131.68,131.96,939658.93
132.4,131.6,131.96,132.08,694662.1
132.95,131.78,132.08,132.85,870249.53
133.05,132.27,132.85,132.34,650257.67
132.46,131.57,132.34,132.04,714182.66
132.16,131.62,132.04,131.86,273651.81
132.25,131.7,131.86,132.18,263829.94
132.37,131.68,132.18,131.78,631701.18
131.82,129.9,131.78,130.27,1849036.91
130.87,129.74,130.27,130.77,493054.4
130.78,130.27,130.77,130.67,484698.08
130.67,130.12,130.67,130.15,473475.95
130.16,128.89,130.15,129.72,2365918.28
129.72,128.77,129.72,129.1,1505923.36
129.87,128.69,129.1,129.55,1137482.77
129.75,129.3,129.55,129.63,915493.28
129.99,129.15,129.63,129.42,575876.8
129.67,128.96,129.42,129.26,836913.04
130.27,129.21,129.26,130.21,920586.68
130.21,129.57,130.21,129.98,738156.03
130.28,129.66,129.98,129.72,1014986.6
129.94,129.44,129.72,129.53,550371.85
129.99,129.52,129.53,129.96,470813.16
130.01,128.9,129.96,129.35,1075064.52
129.86,129.21,129.35,129.37,713526.8
129.8,129.36,129.37,129.59,653596.6
129.78,126.94,129.59,127.6,3933581.73
127.68,126.38,127.6,127.4,4841405.12
127.75,127.13,127.4,127.49,914980.36
127.67,127.08,127.49,127.62,599395.71
127.64,126.79,127.62,127.16,728342.34
127.87,127.15,127.16,127.72,281783.14
127.76,127.24,127.72,127.39,335683.34
127.48,126.91,127.39,127.19,371057.03
127.6,126.82,127.19,127.07,913904.63
